,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
11231,Apartamento,Recreio dos Bandeirantes,2,1,1,73,1300.0,950.0,120.0,17.81,Residencial
11232,Apartamento,Ipanema,2,2,1,100,11000.0,2000.0,500.0,110.0,Residencial
11233,Quitinete,Copacabana,1,0,0,31,950.0,450.0,55.0,30.65,Residencial
11234,Apartamento,Copacabana,1,0,0,35,2400.0,750.0,0.0,68.57,Residencial
11235,Apartamento,Barra da Tijuca,3,2,1,117,3500.0,1705.0,319.0,29.91,Residencial
11236,Casa de Condomínio,Taquara,4,1,0,110,1750.0,550.0,993.0,15.91,Residencial
11237,Apartamento,Humaitá,3,0,1,100,2800.0,1560.0,105.0,28.0,Residencial
11238,Apartamento,Barra da Tijuca,3,3,2,214,8000.0,2500.0,0.0,37.38,Residencial
11239,Apartamento,Catete,1,1,1,44,2100.0,520.0,55.0,47.73,Residencial
11240,Apartamento,Grajaú,2,1,1,97,2000.0,796.0,105.0,20.62,Residencial
11241,Apartamento,Recreio dos Bandeirantes,2,2,1,85,2500.0,1500.0,380.0,29.41,Residencial
11242,Apartamento,Copacabana,3,1,0,200,3500.0,1300.0,215.0,17.5,Residencial
11243,Apartamento,Ipanema,3,1,0,120,5000.0,1700.0,179.0,41.67,Residencial
11244,Apartamento,Copacabana,2,0,0,85,2800.0,702.0,201.0,32.94,Residencial
11245,Apartamento,Copacabana,2,1,0,72,2500.0,750.0,0.0,34.72,Residencial
11246,Apartamento,Ipanema,3,1,1,120,9000.0,1800.0,463.0,75.0,Residencial
11247,Apartamento,Recreio dos Bandeirantes,2,1,2,74,2500.0,1350.0,126.0,33.78,Residencial
11248,Apartamento,Leme,2,0,1,85,3000.0,750.0,164.0,35.29,Residencial
11249,Apartamento,Grajaú,2,1,0,70,1500.0,700.0,0.0,21.43,Residencial
11250,Apartamento,Cascadura,2,0,0,96,1150.0,0.0,77.0,11.98,Residencial
11251,Apartamento,Barra da Tijuca,4,2,3,355,20000.0,5800.0,1850.0,56.34,Residencial
11252,Apartamento,Barra da Tijuca,3,3,1,205,5500.0,2400.0,5905.0,26.83,Residencial
11253,Flat,Lagoa,1,1,0,70,2500.0,1631.0,0.0,35.71,Residencial
11254,Apartamento,Ipanema,4,1,3,245,13000.0,2200.0,7200.0,53.06,Residencial
11255,Apartamento,Laranjeiras,2,1,1,85,2900.0,850.0,186.0,34.12,Residencial
11256,Quitinete,Copacabana,1,0,1,38,1500.0,580.0,20.0,39.47,Residencial
11257,Apartamento,Vila Isabel,3,1,0,70,1700.0,130.0,68.0,24.29,Residencial
11258,Apartamento,Ipanema,4,2,2,380,20500.0,7950.0,0.0,53.95,Residencial
11259,Apartamento,Tijuca,2,0,0,66,1300.0,645.0,25.0,19.7,Residencial
11260,Apartamento,Anil,3,2,1,76,1600.0,700.0,14.0,21.05,Residencial
11261,Apartamento,Leblon,4,2,1,260,15500.0,2399.0,590.0,59.62,Residencial
11262,Apartamento,Recreio dos Bandeirantes,2,1,1,82,2000.0,740.0,170.0,24.39,Residencial
11263,Apartamento,Leme,4,1,1,250,6800.0,1950.0,300.0,27.2,Residencial
11264,Apartamento,Barra da Tijuca,2,1,1,64,2800.0,950.0,140.0,43.75,Residencial
11265,Flat,Copacabana,1,0,0,56,1700.0,1900.0,150.0,30.36,Residencial
11266,Casa de Condomínio,Leblon,5,4,0,900,45000.0,3200.0,650.0,50.0,Residencial
11267,Apartamento,Tijuca,1,0,1,33,900.0,460.0,25.0,27.27,Residencial
11268,Apartamento,Barra da Tijuca,4,3,3,160,8500.0,2300.0,345.0,53.12,Residencial
11269,Apartamento,Jardim Botânico,3,0,1,89,2200.0,1250.0,160.0,24.72,Residencial
11270,Apartamento,Ipanema,3,1,1,140,7200.0,2900.0,500.0,51.43,Residencial
11271,Apartamento,Barra da Tijuca,1,1,0,56,1500.0,1020.0,0.0,26.79,Residencial
11272,Apartamento,Freguesia (Jacarepaguá),3,1,1,72,1800.0,680.0,114.0,25.0,Residencial
11273,Casa,Freguesia (Jacarepaguá),3,2,1,399,10000.0,0.0,0.0,25.06,Residencial
11274,Apartamento,Flamengo,4,1,2,360,5900.0,2450.0,733.0,16.39,Residencial
11275,Apartamento,Centro,1,0,0,35,900.0,517.0,25.0,25.71,Residencial
11276,Apartamento,Curicica,2,1,0,62,1100.0,550.0,50.0,17.74,Residencial
11277,Apartamento,Barra da Tijuca,2,2,1,145,2600.0,1500.0,0.0,17.93,Residencial
11278,Apartamento,Copacabana,2,1,1,120,5500.0,1250.0,166.0,45.83,Residencial
11279,Apartamento,Barra da Tijuca,3,3,1,118,6000.0,2900.0,4500.0,50.85,Residencial
11280,Apartamento,Barra da Tijuca,3,2,1,86,2800.0,1365.0,231.0,32.56,Residencial
11281,Apartamento,Humaitá,2,1,1,97,4000.0,1200.0,120.0,41.24,Residencial
11282,Apartamento,Ipanema,3,3,3,170,25000.0,3710.0,826.0,147.06,Residencial
11283,Apartamento,Pechincha,2,1,0,50,1200.0,425.0,150.0,24.0,Residencial
11284,Apartamento,Recreio dos Bandeirantes,2,1,1,83,1800.0,1600.0,120.0,21.69,Residencial
11285,Apartamento,Ipanema,2,2,1,153,8000.0,1321.0,278.0,52.29,Residencial
11286,Apartamento,Barra da Tijuca,2,2,1,104,4800.0,1994.0,651.0,46.15,Residencial
11287,Apartamento,Barra da Tijuca,3,2,0,165,4500.0,1235.0,450.0,27.27,Residencial
11288,Apartamento,Maracanã,3,2,1,140,2200.0,1200.0,0.0,15.71,Residencial
11289,Apartamento,Leblon,3,2,1,360,12000.0,3336.0,1264.0,33.33,Residencial
11290,Apartamento,Barra da Tijuca,4,3,4,430,17000.0,3700.0,1700.0,39.53,Residencial
11291,Apartamento,Leme,2,0,0,75,2500.0,878.0,0.0,33.33,Residencial
11292,Apartamento,Copacabana,2,0,0,88,2300.0,1100.0,100.0,26.14,Residencial
11293,Apartamento,Flamengo,3,1,0,85,3000.0,1250.0,185.0,35.29,Residencial
11294,Apartamento,Ipanema,2,1,1,80,7000.0,2500.0,390.0,87.5,Residencial
11295,Casa,Barra da Tijuca,4,4,4,428,8500.0,1085.0,1311.0,19.86,Residencial
11296,Apartamento,Botafogo,3,2,1,107,4800.0,1227.0,0.0,44.86,Residencial
11297,Apartamento,Ipanema,2,1,0,73,3300.0,2500.0,0.0,45.21,Residencial
11298,Apartamento,Ipanema,3,2,1,140,7000.0,2200.0,387.0,50.0,Residencial
11299,Apartamento,Tijuca,2,1,1,85,3200.0,656.0,181.0,37.65,Residencial
11300,Apartamento,Barra da Tijuca,4,4,4,430,30000.0,7000.0,2000.0,69.77,Residencial
11301,Apartamento,Grajaú,2,0,0,65,1200.0,540.0,0.0,18.46,Residencial
11302,Apartamento,Lagoa,3,2,3,146,7500.0,3036.0,611.0,51.37,Residencial
11303,Quitinete,Flamengo,1,0,0,30,1400.0,450.0,0.0,46.67,Residencial
11304,Apartamento,Ipanema,3,3,1,300,22000.0,4000.0,1832.0,73.33,Residencial
11305,Casa de Condomínio,Barra da Tijuca,5,3,5,900,20000.0,1308.0,1601.0,22.22,Residencial
11306,Apartamento,Vila Isabel,3,0,0,90,1700.0,400.0,0.0,18.89,Residencial
11307,Apartamento,Recreio dos Bandeirantes,2,1,1,80,2300.0,900.0,0.0,28.75,Residencial
11308,Apartamento,Copacabana,3,1,1,230,6500.0,2000.0,300.0,28.26,Residencial
11309,Apartamento,Barra da Tijuca,4,3,3,160,8600.0,2300.0,250.0,53.75,Residencial
11310,Apartamento,Flamengo,1,0,0,40,1600.0,555.0,54.0,40.0,Residencial
11311,Apartamento,Quintino Bocaiúva,1,0,0,50,1100.0,145.0,0.0,22.0,Residencial
11312,Apartamento,Copacabana,3,1,1,200,6200.0,2250.0,695.0,31.0,Residencial
11313,Apartamento,Leblon,4,2,2,204,17000.0,3600.0,772.0,83.33,Residencial
11314,Apartamento,Copacabana,2,1,2,108,6500.0,601.0,447.0,60.19,Residencial
11315,Casa de Vila,Méier,2,1,0,48,1800.0,60.0,0.0,37.5,Residencial
11316,Apartamento,Anil,2,1,0,60,1200.0,470.0,0.0,20.0,Residencial
11317,Apartamento,Leblon,3,1,0,122,6200.0,1328.0,0.0,50.82,Residencial
11318,Apartamento,Barra da Tijuca,3,2,3,160,5000.0,1500.0,0.0,31.25,Residencial
11319,Apartamento,Botafogo,2,1,0,60,3000.0,550.0,0.0,50.0,Residencial
11320,Apartamento,Ramos,2,0,0,68,1200.0,0.0,0.0,17.65,Residencial
11321,Apartamento,Madureira,1,0,0,50,750.0,200.0,0.0,15.0,Residencial
11322,Casa de Condomínio,Freguesia (Jacarepaguá),4,2,3,163,800000.0,900.0,0.0,4907.98,Residencial
11323,Apartamento,Recreio dos Bandeirantes,4,3,2,190,2200.0,1547.0,290.0,11.58,Residencial
11324,Quitinete,Centro,1,0,0,40,800.0,385.0,84.0,20.0,Residencial
11325,Apartamento,Vila Isabel,3,1,0,98,1800.0,350.0,78.0,18.37,Residencial
11326,Quitinete,Flamengo,1,0,0,24,1350.0,250.0,0.0,56.25,Residencial
11327,Apartamento,Barra da Tijuca,2,1,1,70,2100.0,753.0,0.0,30.0,Residencial
11328,Apartamento,Laranjeiras,2,0,0,75,2400.0,700.0,88.0,32.0,Residencial
11329,Apartamento,Tijuca,1,1,0,50,1650.0,577.0,453.0,33.0,Residencial
11330,Casa,Leblon,4,4,4,669,15000.0,3400.0,2930.0,22.42,Residencial
11331,Apartamento,Tijuca,3,0,1,100,1400.0,400.0,0.0,14.0,Residencial
11332,Apartamento,Ipanema,4,2,2,360,30000.0,4000.0,1650.0,83.33,Residencial
11333,Apartamento,Marechal Hermes,1,0,0,29,490.0,0.0,0.0,16.9,Residencial
11334,Apartamento,Copacabana,2,0,1,110,3000.0,800.0,133.0,27.27,Residencial
11335,Apartamento,Barra da Tijuca,4,3,2,217,6000.0,2600.0,735.0,27.65,Residencial
11336,Apartamento,Rocha,3,1,0,79,1400.0,560.0,0.0,17.72,Residencial
11337,Apartamento,Ipanema,3,2,1,150,6600.0,1700.0,324.0,44.0,Residencial
11338,Casa de Condomínio,Jacarepaguá,3,0,1,170,2500.0,325.0,170.0,14.71,Residencial
11339,Apartamento,Copacabana,4,2,2,279,3150.0,2093.0,453.0,11.29,Residencial
11340,Apartamento,Flamengo,3,1,0,200,5500.0,1800.0,420.0,27.5,Residencial
11341,Apartamento,Barra da Tijuca,2,0,1,100,2700.0,1000.0,230.0,27.0,Residencial
11342,Flat,Leblon,1,1,0,60,5500.0,2030.0,260.0,91.67,Residencial
11343,Apartamento,Recreio dos Bandeirantes,3,2,1,106,2100.0,383.0,160.0,19.81,Residencial
11344,Apartamento,Barra da Tijuca,3,3,1,167,3900.0,1600.0,373.0,23.35,Residencial
11345,Apartamento,Flamengo,2,1,0,78,2500.0,550.0,130.0,32.05,Residencial
11346,Casa,Tijuca,4,3,3,164,3900.0,0.0,175.0,23.78,Residencial
11347,Apartamento,Recreio dos Bandeirantes,2,1,1,65,1600.0,600.0,120.0,24.62,Residencial
11348,Flat,Copacabana,1,1,0,80,2000.0,1300.0,120.0,25.0,Residencial
11349,Apartamento,Copacabana,2,0,0,60,2200.0,680.0,78.0,36.67,Residencial
11350,Apartamento,Botafogo,2,1,1,92,3500.0,1000.0,228.0,38.04,Residencial
11351,Apartamento,Copacabana,2,0,0,75,2600.0,605.0,88.0,34.67,Residencial
11352,Apartamento,Copacabana,3,1,0,190,4000.0,1785.0,305.0,21.05,Residencial
11353,Casa de Condomínio,Pechincha,2,0,1,68,1500.0,360.0,40.0,22.06,Residencial
11354,Apartamento,Copacabana,4,2,2,389,12400.0,3825.0,1153.0,31.88,Residencial
11355,Apartamento,Taquara,2,1,1,60,1600.0,450.0,0.0,26.67,Residencial
11356,Flat,Leblon,1,1,1,60,5500.0,1900.0,220.0,91.67,Residencial
11357,Apartamento,Barra da Tijuca,3,2,3,127,3500.0,1850.0,350.0,27.56,Residencial
11358,Apartamento,Barra da Tijuca,2,1,1,70,3000.0,858.0,150.0,42.86,Residencial
11359,Apartamento,Lagoa,3,1,1,100,2900.0,480.0,200.0,29.0,Residencial
11360,Apartamento,Ipanema,3,1,0,126,6000.0,1667.0,590.0,47.62,Residencial
11361,Apartamento,Gávea,3,0,1,120,2700.0,880.0,238.0,22.5,Residencial
11362,Casa de Condomínio,Barra da Tijuca,4,4,3,650,15000.0,1750.0,850.0,23.08,Residencial
11363,Apartamento,Leblon,4,2,3,350,25000.0,3494.0,786.0,71.43,Residencial
11364,Apartamento,Barra da Tijuca,2,2,1,100,2200.0,1733.0,234.0,22.0,Residencial
11365,Apartamento,Rio Comprido,2,1,0,88,1200.0,693.0,0.0,13.64,Residencial
11366,Casa de Condomínio,Barra da Tijuca,5,10,5,1000,35000.0,2200.0,19000.0,35.0,Residencial
11367,Apartamento,Recreio dos Bandeirantes,4,6,3,630,7500.0,1535.0,12785.0,11.9,Residencial
11368,Casa,Campo Grande,1,1,0,80,750.0,0.0,2.0,9.38,Residencial
11369,Apartamento,Flamengo,4,2,2,535,35000.0,4400.0,15000.0,65.42,Residencial
11370,Casa,Jardim Botânico,5,2,5,500,20000.0,0.0,1912.0,40.0,Residencial
11371,Apartamento,Botafogo,3,1,1,101,5600.0,1300.0,341.0,55.45,Residencial
11372,Quitinete,Copacabana,0,0,0,40,1900.0,625.0,0.0,47.5,Residencial
11373,Apartamento,Copacabana,2,1,1,100,3500.0,1260.0,0.0,35.0,Residencial
11374,Apartamento,Freguesia (Jacarepaguá),2,1,0,65,1200.0,650.0,76.0,18.46,Residencial
11375,Apartamento,Copacabana,1,0,0,50,1800.0,590.0,28.0,36.0,Residencial
11376,Apartamento,Leblon,3,1,0,118,4500.0,2000.0,371.0,38.14,Residencial
11377,Apartamento,Recreio dos Bandeirantes,3,2,1,75,2000.0,460.0,0.0,26.67,Residencial
11378,Casa de Condomínio,Barra da Tijuca,4,4,2,700,15000.0,1600.0,0.0,21.43,Residencial
11379,Apartamento,Barra da Tijuca,3,2,1,250,4500.0,1250.0,624.0,18.0,Residencial
11380,Quitinete,Copacabana,1,0,0,28,1700.0,596.0,56.0,60.71,Residencial
11381,Apartamento,Riachuelo,2,1,0,60,1200.0,350.0,126.0,20.0,Residencial
11382,Apartamento,Barra da Tijuca,4,3,0,230,9800.0,3332.0,381.0,42.61,Residencial
11383,Apartamento,Tijuca,2,2,1,95,2500.0,700.0,230.0,26.32,Residencial
11384,Apartamento,Campo Grande,2,1,1,50,950.0,0.0,0.0,19.0,Residencial
11385,Apartamento,Portuguesa,3,1,0,62,1200.0,380.0,12.0,19.35,Residencial
11386,Apartamento,Leblon,4,2,2,240,15000.0,1300.0,1568.0,62.5,Residencial
11387,Apartamento,Glória,3,0,1,120,3900.0,838.0,168.0,32.5,Residencial
11388,Flat,Ipanema,1,1,1,50,3000.0,2400.0,340.0,60.0,Residencial
11389,Apartamento,Leme,1,0,0,38,2300.0,852.0,30.0,60.53,Residencial
11390,Apartamento,Freguesia (Jacarepaguá),3,1,1,93,2000.0,781.0,132.0,21.51,Residencial
11391,Apartamento,Jardim Botânico,2,2,1,95,4000.0,1170.0,0.0,42.11,Residencial
11392,Apartamento,Tijuca,4,2,1,188,2000.0,2000.0,309.0,10.64,Residencial
11393,Quitinete,Copacabana,1,0,0,35,1300.0,629.0,56.0,37.14,Residencial
11394,Casa,Barra da Tijuca,5,3,3,500,15000.0,1200.0,0.0,30.0,Residencial
11395,Apartamento,Centro,1,0,0,26,750.0,400.0,0.0,28.85,Residencial
11396,Apartamento,Leblon,2,2,1,162,7000.0,2500.0,0.0,43.21,Residencial
11397,Casa de Condomínio,Barra da Tijuca,6,6,6,640,20000.0,1600.0,0.0,31.25,Residencial
11398,Apartamento,Ipanema,3,1,1,100,6000.0,1200.0,210.0,60.0,Residencial
11399,Apartamento,Realengo,6,0,0,250,3000.0,0.0,0.0,12.0,Residencial
11400,Apartamento,Ipanema,2,0,0,85,2500.0,900.0,0.0,29.41,Residencial
11401,Apartamento,Vila Isabel,2,1,1,76,1700.0,597.0,0.0,22.37,Residencial
11402,Apartamento,Barra da Tijuca,2,1,0,51,1300.0,470.0,40.0,25.49,Residencial
11403,Apartamento,Jardim Guanabara,3,1,2,110,2700.0,500.0,0.0,24.55,Residencial
11404,Casa de Condomínio,Barra da Tijuca,4,3,4,300,7000.0,707.0,568.0,23.33,Residencial
11405,Apartamento,Barra da Tijuca,3,2,1,115,3250.0,1500.0,150.0,28.26,Residencial
11406,Apartamento,Botafogo,4,1,1,163,4500.0,707.0,280.0,27.61,Residencial
11407,Apartamento,Jardim Botânico,2,1,0,95,4000.0,1170.0,0.0,42.11,Residencial
11408,Apartamento,Ipanema,4,2,1,282,25000.0,4300.0,2270.0,88.65,Residencial
11409,Apartamento,Botafogo,2,1,1,72,3350.0,670.0,178.0,46.53,Residencial
11410,Apartamento,Lagoa,4,3,1,255,8500.0,2529.0,490.0,33.33,Residencial
11411,Apartamento,Botafogo,1,1,0,45,2400.0,780.0,0.0,53.33,Residencial
11412,Apartamento,Freguesia (Jacarepaguá),3,2,1,132,1800.0,1100.0,634.0,13.64,Residencial
11413,Apartamento,Recreio dos Bandeirantes,2,1,1,70,1800.0,696.0,120.0,25.71,Residencial
11414,Apartamento,Humaitá,1,0,1,34,1600.0,410.0,0.0,47.06,Residencial
11415,Apartamento,Barra da Tijuca,2,1,1,100,3800.0,1700.0,310.0,38.0,Residencial
11416,Apartamento,Madureira,3,1,1,90,1200.0,500.0,60.0,13.33,Residencial
11417,Apartamento,Lagoa,3,2,1,144,4500.0,2245.0,647.0,31.25,Residencial
11418,Apartamento,Santa Teresa,2,0,0,33,1200.0,379.0,135.0,36.36,Residencial
11419,Apartamento,Vila Valqueire,2,1,0,63,1500.0,455.0,0.0,23.81,Residencial
11420,Apartamento,Barra da Tijuca,2,0,1,78,3000.0,1263.0,0.0,38.46,Residencial
11421,Apartamento,Barra da Tijuca,4,2,1,160,3800.0,1800.0,600.0,23.75,Residencial
11422,Casa de Condomínio,Barra da Tijuca,5,4,4,320,10000.0,850.0,4000.0,31.25,Residencial
11423,Apartamento,Leblon,3,1,1,83,5000.0,1223.0,373.0,60.24,Residencial
11424,Apartamento,Recreio dos Bandeirantes,2,0,0,80,1800.0,890.0,129.0,22.5,Residencial
11425,Apartamento,Ipanema,4,2,1,170,13000.0,2750.0,1780.0,76.47,Residencial
11426,Quitinete,Copacabana,1,0,0,23,1700.0,430.0,30.0,73.91,Residencial
11427,Apartamento,Maracanã,3,0,0,150,1800.0,0.0,106.0,12.0,Residencial
11428,Apartamento,Ipanema,3,2,0,101,3800.0,1514.0,364.0,37.62,Residencial
11429,Apartamento,Barra da Tijuca,2,1,1,65,2200.0,670.0,0.0,33.85,Residencial
11430,Quitinete,Copacabana,1,0,0,30,1100.0,528.0,0.0,36.67,Residencial
11431,Apartamento,Jardim Guanabara,2,1,0,56,1500.0,360.0,0.0,26.79,Residencial
11432,Apartamento,Flamengo,2,1,0,110,2800.0,1223.0,200.0,25.45,Residencial
11433,Apartamento,Copacabana,3,1,0,100,4500.0,1350.0,350.0,45.0,Residencial
11434,Apartamento,Ipanema,2,1,2,86,13300.0,4100.0,394.0,154.65,Residencial
11435,Apartamento,Recreio dos Bandeirantes,3,2,1,120,2000.0,365.0,167.0,16.67,Residencial
11436,Apartamento,Recreio dos Bandeirantes,3,1,1,84,2300.0,1000.0,175.0,27.38,Residencial
11437,Apartamento,Recreio dos Bandeirantes,2,1,2,74,2500.0,1350.0,125.0,33.78,Residencial
11438,Apartamento,Irajá,2,0,0,50,800.0,100.0,0.0,16.0,Residencial
11439,Apartamento,Jardim Botânico,1,0,0,45,2200.0,300.0,0.0,48.89,Residencial
11440,Apartamento,Ipanema,2,0,0,50,2900.0,586.0,130.0,58.0,Residencial
11441,Apartamento,Barra da Tijuca,2,1,1,70,1900.0,1300.0,0.0,27.14,Residencial
11442,Apartamento,Vila Isabel,2,1,0,138,2000.0,590.0,230.0,14.49,Residencial
11443,Apartamento,Copacabana,2,1,0,81,2500.0,810.0,91.0,30.86,Residencial
11444,Apartamento,Barra da Tijuca,1,2,0,55,1900.0,1000.0,0.0,34.55,Residencial
11445,Apartamento,Recreio dos Bandeirantes,3,2,1,177,1600.0,1290.0,350.0,9.04,Residencial
11446,Casa,Irajá,1,0,0,40,750.0,0.0,0.0,18.75,Residencial
11447,Casa,Lagoa,5,2,1,400,20000.0,180.0,576.0,50.0,Residencial
11448,Apartamento,Leblon,1,1,1,92,4000.0,1232.0,0.0,43.48,Residencial
11449,Quitinete,Copacabana,1,0,0,27,1080.0,450.0,54.0,40.0,Residencial
11450,Flat,Ipanema,1,1,0,60,7000.0,0.0,0.0,116.67,Residencial
11451,Apartamento,Recreio dos Bandeirantes,2,1,2,75,1700.0,1020.0,170.0,22.67,Residencial
11452,Apartamento,Laranjeiras,2,0,0,65,1500.0,500.0,25.0,23.08,Residencial
11453,Apartamento,Barra da Tijuca,2,1,1,184,2700.0,1800.0,345.0,14.67,Residencial
11454,Apartamento,Jardim Oceânico,3,2,1,150,3500.0,1689.0,518.0,23.33,Residencial
11455,Apartamento,Madureira,3,1,0,82,1100.0,550.0,28.0,13.41,Residencial
11456,Casa,Jardim Botânico,5,4,1,845,35000.0,0.0,1540.0,41.42,Residencial
11457,Apartamento,Barra da Tijuca,1,1,0,71,1800.0,800.0,0.0,25.35,Residencial
11458,Casa,Riachuelo,2,2,0,92,1300.0,0.0,53.0,14.13,Residencial
11459,Apartamento,Ipanema,4,3,2,171,25000.0,2840.0,1057.0,146.2,Residencial
11460,Apartamento,Tijuca,2,1,0,70,1700.0,528.0,92.0,24.29,Residencial
11461,Apartamento,Barra da Tijuca,2,3,2,100,9000.0,3982.0,467.0,90.0,Residencial
11462,Apartamento,Barra da Tijuca,1,1,1,66,2000.0,1300.0,0.0,30.3,Residencial
11463,Casa de Vila,Riachuelo,2,0,0,56,1090.0,0.0,0.0,19.46,Residencial
11464,Apartamento,Lagoa,3,3,3,500,20000.0,6838.0,0.0,40.0,Residencial
11465,Apartamento,São Conrado,4,3,2,460,9500.0,9700.0,9.0,20.65,Residencial
11466,Apartamento,Leblon,3,3,1,130,8600.0,1300.0,500.0,66.15,Residencial
11467,Casa,Urca,4,3,4,684,35000.0,0.0,0.0,51.17,Residencial
11468,Apartamento,Copacabana,2,0,0,62,2500.0,709.0,97.0,40.32,Residencial
11469,Apartamento,Leme,3,0,0,91,3300.0,804.0,1543.0,36.26,Residencial
11470,Apartamento,Flamengo,1,0,0,50,2200.0,426.0,73.0,44.0,Residencial
11471,Apartamento,Gávea,2,1,0,63,2800.0,678.0,138.0,44.44,Residencial
11472,Apartamento,Glória,1,0,0,47,1150.0,500.0,25.0,24.47,Residencial
11473,Quitinete,Copacabana,0,0,0,22,1300.0,300.0,24.0,59.09,Residencial
11474,Apartamento,Tijuca,2,1,0,71,1500.0,660.0,555.0,21.13,Residencial
11475,Casa,Botafogo,3,0,0,88,5800.0,0.0,0.0,65.91,Residencial
11476,Casa de Condomínio,Campo Grande,2,1,2,70,1300.0,350.0,0.0,18.57,Residencial
11477,Casa de Condomínio,Barra da Tijuca,5,4,5,700,12000.0,1820.0,0.0,17.14,Residencial
11478,Apartamento,Cachambi,2,1,0,60,900.0,550.0,0.0,15.0,Residencial
11479,Apartamento,Botafogo,2,0,0,64,2400.0,690.0,75.0,37.5,Residencial
11480,Apartamento,Copacabana,2,1,0,75,3600.0,740.0,80.0,48.0,Residencial
11481,Apartamento,Barra da Tijuca,2,1,1,80,3900.0,1000.0,140.0,48.75,Residencial
11482,Casa,Padre Miguel,2,0,0,110,1400.0,0.0,0.0,12.73,Residencial
11483,Apartamento,Curicica,3,1,1,70,1600.0,600.0,80.0,22.86,Residencial
11484,Apartamento,Recreio dos Bandeirantes,3,3,2,188,4500.0,683.0,4335.0,23.94,Residencial
11485,Apartamento,Copacabana,3,2,1,231,7000.0,1500.0,433.0,30.3,Residencial
11486,Apartamento,São Francisco Xavier,2,1,0,70,1500.0,450.0,350.0,21.43,Residencial
11487,Apartamento,Copacabana,2,1,0,197,4000.0,1000.0,0.0,20.3,Residencial
11488,Apartamento,Barra da Tijuca,3,2,1,120,6000.0,2100.0,580.0,50.0,Residencial
11489,Apartamento,Barra da Tijuca,4,3,4,315,13000.0,4090.0,981.0,41.27,Residencial
11490,Casa de Condomínio,Recreio dos Bandeirantes,4,2,2,278,7500.0,1560.0,414.0,26.98,Residencial
11491,Casa,Campo Grande,3,3,0,125,2500.0,0.0,0.0,20.0,Residencial
11492,Apartamento,Ipanema,2,1,2,80,5500.0,1000.0,2530.0,68.75,Residencial
11493,Apartamento,Copacabana,1,0,0,50,1650.0,550.0,0.0,33.0,Residencial
11494,Apartamento,Flamengo,1,0,0,40,2000.0,580.0,80.0,50.0,Residencial
11495,Casa de Condomínio,Guaratiba,2,1,2,75,1700.0,0.0,0.0,22.67,Residencial
11496,Casa,Vista Alegre,1,0,0,50,900.0,0.0,0.0,18.0,Residencial
11497,Apartamento,Copacabana,4,0,4,150,8000.0,1368.0,200.0,53.33,Residencial
11498,Apartamento,Campo Grande,2,1,0,65,700.0,240.0,0.0,10.77,Residencial
11499,Casa,Campo Grande,1,0,0,50,650.0,0.0,55.0,13.0,Residencial
11500,Flat,Barra da Tijuca,1,1,1,50,1700.0,1430.0,180.0,34.0,Residencial
11501,Apartamento,Ipanema,3,2,1,160,6500.0,2380.0,420.0,40.62,Residencial
11502,Casa,Gávea,4,4,4,1097,30000.0,0.0,16654.0,27.35,Residencial
11503,Apartamento,Barra da Tijuca,2,2,2,70,3500.0,1400.0,0.0,50.0,Residencial
11504,Casa de Condomínio,Barra da Tijuca,5,8,2,472,9000.0,800.0,1050.0,19.07,Residencial
11505,Apartamento,Lagoa,4,3,4,256,20000.0,3200.0,1175.0,78.12,Residencial
11506,Apartamento,Méier,1,0,0,35,1100.0,200.0,35.0,31.43,Residencial
11507,Apartamento,Tauá,1,0,0,40,1150.0,80.0,20.0,28.75,Residencial
11508,Apartamento,Leblon,3,2,1,140,5000.0,3990.0,582.0,35.71,Residencial
11509,Apartamento,Cachambi,1,0,0,35,600.0,274.0,22.0,17.14,Residencial
11510,Apartamento,Copacabana,1,0,0,25,1500.0,537.0,0.0,60.0,Residencial
11511,Apartamento,Ipanema,2,1,2,200,14000.0,1300.0,350.0,70.0,Residencial
11512,Apartamento,Tijuca,2,0,0,60,1450.0,250.0,47.0,24.17,Residencial
11513,Apartamento,Lagoa,4,2,1,180,8000.0,2000.0,1000.0,44.44,Residencial
11514,Apartamento,Leme,2,0,0,75,2800.0,918.0,0.0,37.33,Residencial
11515,Apartamento,Jardim Guanabara,2,1,0,56,1000.0,363.0,20.0,17.86,Residencial
11516,Apartamento,Copacabana,3,1,1,170,3200.0,1600.0,369.0,18.82,Residencial
11517,Apartamento,Ipanema,4,2,3,380,29900.0,5000.0,0.0,78.68,Residencial
11518,Apartamento,Ipanema,2,1,1,90,12000.0,3598.0,588.0,133.33,Residencial
11519,Apartamento,Copacabana,1,0,0,50,1600.0,600.0,25.0,32.0,Residencial
11520,Flat,Copacabana,1,0,0,65,5000.0,1717.0,298.0,76.92,Residencial
11521,Apartamento,Copacabana,1,0,0,20,1300.0,335.0,30.0,65.0,Residencial
11522,Apartamento,Barra da Tijuca,3,0,1,121,5000.0,2483.0,3674.0,41.32,Residencial
11523,Apartamento,Jacarepaguá,3,1,1,70,2000.0,740.0,144.0,28.57,Residencial
11524,Apartamento,Laranjeiras,1,0,0,41,1500.0,609.0,0.0,36.59,Residencial
11525,Apartamento,Flamengo,1,0,0,27,1000.0,366.0,25.0,37.04,Residencial
